rna_chr	rna_bgn	rna_end	id	rna_strand	dna_chr	dna_start	dna_end	dna_strand	gene_name	gene_type
chr16	57391642	57391669	190096	-	chr2	26048194	26048220	-	-1	-1
chr16	57391642	57391669	231739	-	chr3	109754373	109754398	-	-1	-1
chr16	57391642	57391669	207137	-	chr8	62741970	62741996	+	-1	-1
chr16	57391642	57391669	159481	-	chr5	90362191	90362217	+	-1	-1
chr16	57391642	57391669	94131	-	chr9	9931465	9931492	+	-1	-1
chr16	57391642	57391669	231109	-	chr14	86759943	86759969	-	-1	-1
chr16	57391642	57391669	207214	-	chr1	48158556	48158582	+	-1	-1
chr16	57391642	57391669	158762	-	chr3	96613019	96613045	-	-1	-1
chr16	57391642	57391669	168491	-	chr17	30836641	30836666	-	-1	-1
chr16	57391642	57391669	91884	-	chr6	60225434	60225460	+	-1	-1
chr16	57391642	57391669	228003	-	chr15	19651283	19651309	-	-1	-1
chr16	57391642	57391669	219684	-	chr10	108229534	108229559	-	-1	-1
chr16	57391642	57391669	198361	-	chrX	96479870	96479896	-	-1	-1
chr16	57391642	57391669	194849	-	chr1	6784290	6784317	-	-1	-1
chr16	57391642	57391669	32454	-	chr6	18004080	18004107	+	-1	-1
chr16	57391642	57391669	226138	-	chr3	51214989	51215015	-	-1	-1
chr16	57391642	57391669	224584	-	chr4	34785891	34785917	-	-1	-1
chr16	57391642	57391669	90528	-	chr19	9811181	9811208	+	-1	-1
chr16	57391642	57391669	164550	-	chr1	31049741	31049767	+	-1	-1
chr16	57391642	57391669	193536	-	chr9	98210755	98210781	-	-1	-1
chr16	57391642	57391669	87497	-	chr12	26354082	26354108	-	-1	-1
chr16	57391642	57391669	36666	-	chr1	48757516	48757541	-	-1	-1
chr16	57391642	57391669	129178	-	chr12	5609525	5609551	-	-1	-1
chr16	57391642	57391669	33755	-	chr6	100974646	100974673	-	-1	-1
chr16	57391642	57391669	241347	-	chr8	12876365	12876391	+	-1	-1
chr16	57391642	57391669	163534	-	chr1	121074632	121074657	-	-1	-1
chr16	57391642	57391669	205207	-	chr19	14182242	14182269	-	-1	-1
chr16	57391642	57391669	68163	-	chr8	88728477	88728502	-	-1	-1
chr16	57391642	57391669	228210	-	chr18	30680819	30680845	+	-1	-1
chr16	57391642	57391669	153091	-	chr7	90935602	90935628	-	-1	-1
chr16	57391642	57391669	91669	-	chr14	83214383	83214408	+	-1	-1
chr16	57391642	57391669	168616	-	chr19	48889059	48889085	-	-1	-1
chr16	57391642	57391669	200726	-	chr11	101428299	101428325	+	-1	-1
chr16	57391642	57391669	160475	-	chr15	82140103	82140129	-	-1	-1
chr16	57391642	57391669	55728	-	chr1	9421304	9421331	-	-1	-1
chr16	57391642	57391669	81079	-	chr14	20415467	20415492	+	-1	-1
chr16	57391642	57391669	114400	-	chr16	91003057	91003083	-	-1	-1
chr16	57391642	57391669	97671	-	chr17	10214549	10214575	-	-1	-1
chr16	57391642	57391669	77129	-	chr2	152022140	152022166	+	-1	-1
chr16	57391642	57391669	101291	-	chr15	79162517	79162542	+	-1	-1
chr16	57391642	57391669	40027	-	chr8	112708759	112708785	+	-1	-1
chr16	57391642	57391669	249323	-	chr16	64482739	64482765	+	-1	-1
chr16	57391642	57391669	72025	-	chr5	8763660	8763685	-	-1	-1
chr16	57391642	57391669	121578	-	chrX	140533916	140533943	-	-1	-1
chr16	57391642	57391669	177821	-	chr4	5057191	5057217	+	-1	-1
chr16	57391642	57391669	160256	-	chr11	41642580	41642605	+	-1	-1
chr16	57391641	57391669	111282	-	chr11	62539927	62539953	-	-1	-1
chr16	57391641	57391669	137438	-	chr11	44879126	44879152	-	-1	-1
chr16	57391641	57391669	243957	-	chr2	166168016	166168043	-	-1	-1
chr16	57391641	57391669	153393	-	chr5	24857542	24857568	+	-1	-1
chr16	57391641	57391669	171901	-	chr11	95703980	95704007	+	-1	-1
chr16	57391641	57391669	23249	-	chr1	47353598	47353625	-	-1	-1
chr16	57391641	57391669	171710	-	chr18	21521027	21521053	-	-1	-1
chr16	57391641	57391669	57040	-	chr6	113790254	113790279	-	-1	-1
chr16	57391641	57391669	41478	-	chr8	93218002	93218028	-	-1	-1
chr16	57391641	57391669	235376	-	chr13	105784159	105784184	+	-1	-1
chr16	57391641	57391669	78729	-	chr8	96191314	96191340	+	-1	-1
chr16	57391641	57391669	244936	-	chr7	107319244	107319269	-	-1	-1
chr16	57391641	57391669	118903	-	chr4	104390686	104390712	+	-1	-1
chr16	57391641	57391669	249561	-	chr2	154550835	154550860	-	-1	-1
chr16	57391641	57391669	101217	-	chr5	29394875	29394901	+	-1	-1
chr16	57391641	57391669	234773	-	chr3	40103217	40103243	-	-1	-1
chr16	57391641	57391669	241351	-	chr12	3285704	3285730	+	-1	-1
chr16	57391641	57391669	207606	-	chr16	83307485	83307511	+	-1	-1
chr16	57391641	57391669	227238	-	chr1	5496479	5496505	+	-1	-1
chr16	57391641	57391669	85415	-	chr8	31342565	31342591	-	-1	-1
chr16	57391641	57391669	10905	-	chr8	75447899	75447925	-	-1	-1
chr16	57391641	57391669	30551	-	chr8	78482172	78482198	-	-1	-1
chr16	57391641	57391669	8692	-	chr9	122786295	122786321	-	-1	-1
chr16	57391641	57391669	138923	-	chr10	113179119	113179145	+	-1	-1
chr16	57391641	57391669	35897	-	chr8	104323511	104323538	-	-1	-1
chr16	57391641	57391669	66036	-	chr12	101300930	101300956	-	-1	-1
chr16	57391641	57391669	82702	-	chr10	38789876	38789902	-	-1	-1
chr16	57391641	57391669	67562	-	chr18	11211244	11211267	-	-1	-1
chr16	57391641	57391669	178130	-	chr11	121972080	121972106	-	-1	-1
chr16	57391641	57391669	241428	-	chr4	141744062	141744088	+	-1	-1
chr16	57391641	57391669	182133	-	chr7	25646762	25646788	-	-1	-1
chr16	57391641	57391669	61802	-	chr11	21279312	21279334	+	-1	-1
chr16	57391641	57391669	206461	-	chr6	74065450	74065476	-	-1	-1
chr16	57391641	57391669	33181	-	chr13	53420014	53420040	+	-1	-1
chr16	57391641	57391669	72495	-	chr9	77428694	77428720	-	-1	-1
chr16	57391641	57391669	10679	-	chr14	45858683	45858708	+	-1	-1
chr16	57391641	57391669	72290	-	chr15	9703718	9703744	-	-1	-1
chr16	57391641	57391669	165803	-	chr2	153853250	153853276	-	-1	-1
chr16	57391641	57391669	44260	-	chr15	42483433	42483458	+	-1	-1
chr16	57391641	57391669	118290	-	chrX	141365825	141365851	+	-1	-1
chr16	57391641	57391669	77298	-	chr1	87486268	87486294	-	-1	-1
chr16	57391641	57391669	84379	-	chr18	18497481	18497507	+	-1	-1
chr16	57391641	57391669	100309	-	chr9	17029540	17029566	-	-1	-1
chr16	57391641	57391669	161035	-	chr8	86696828	86696854	-	-1	-1
chr16	57391641	57391669	90383	-	chr9	56748106	56748132	-	-1	-1
chr16	57391641	57391669	171331	-	chr3	11991709	11991734	+	-1	-1
chr16	57391641	57391669	104602	-	chr10	126394880	126394905	-	-1	-1
chr16	57391641	57391669	59505	-	chr9	81781642	81781669	-	-1	-1
chr16	57391641	57391669	66293	-	chr6	7267492	7267519	+	-1	-1
chr16	57391641	57391669	86287	-	chr13	108582532	108582557	+	-1	-1
chr16	57391641	57391669	222581	-	chr2	49051397	49051423	+	-1	-1
chr16	57391641	57391669	107812	-	chr3	103208934	103208961	-	-1	-1
chr16	57391641	57391669	113647	-	chr13	8711123	8711149	-	-1	-1
chr16	57391641	57391669	53711	-	chr11	45119012	45119037	-	-1	-1
chr16	57391641	57391669	157666	-	chr18	56337294	56337320	+	-1	-1
chr16	57391641	57391669	31933	-	chr3	4296856	4296882	-	-1	-1
chr16	57391641	57391669	89177	-	chr11	99308493	99308518	-	-1	-1
chr16	57391641	57391669	221797	-	chr18	87130082	87130107	-	-1	-1
chr16	57391641	57391669	76873	-	chr1	82290928	82290953	-	-1	-1
chr16	57391641	57391669	117394	-	chr2	147993756	147993782	-	-1	-1
chr16	57391641	57391669	108784	-	chr11	87183609	87183634	-	-1	-1
chr16	57391641	57391669	106609	-	chrX	169974618	169974644	+	-1	-1
chr16	57391641	57391669	47815	-	chr5	38504637	38504663	+	-1	-1
chr16	57391641	57391669	44282	-	chr7	84779641	84779667	+	-1	-1
chr16	57391641	57391669	194504	-	chr4	100859382	100859408	-	-1	-1
chr16	57391641	57391669	239787	-	chr7	106689858	106689883	+	-1	-1
chr16	57391641	57391669	11212	-	chr16	9576511	9576537	-	-1	-1
chr16	57391641	57391669	234516	-	chr14	31247715	31247740	-	-1	-1
chr16	57391641	57391669	26855	-	chr5	83228096	83228123	+	-1	-1
chr16	57391641	57391669	207493	-	chr6	38520800	38520825	+	-1	-1
chr16	57391641	57391669	59582	-	chr12	53387832	53387858	+	-1	-1
chr16	57391641	57391669	153537	-	chr12	27454858	27454885	-	-1	-1
chr16	91710500	91710527	18418	-	chr16	91991775	91991802	+	-1	-1
chr16	91162699	91162727	199920	-	chr9	3258841	3258867	+	-1	-1
chr16	38545231	38545258	142837	-	chr9	110255801	110255827	-	-1	-1
chr16	38415999	38416026	202055	-	chr8	26113032	26113057	-	-1	-1
chr16	90246618	90246645	36215	-	chr19	39497396	39497421	-	-1	-1
chr16	57385253	57385280	145984	-	chr9	65996826	65996852	+	-1	-1
chr16	38526144	38526171	123958	-	chr2	103955684	103955710	+	-1	-1
chr16	35330275	35330302	186057	-	chr13	52702116	52702142	-	-1	-1
chr16	90228919	90228946	210031	-	chr10	42539892	42539918	+	-1	-1
chr16	43808254	43808281	193625	-	chr8	22855964	22855990	+	-1	-1
chr16	38086607	38086634	31587	-	chr2	17842645	17842671	-	-1	-1
chr16	33040758	33040786	244041	-	chrX	146172161	146172187	-	-1	-1
chr16	62866325	62866353	58790	-	chr11	83354921	83354947	+	-1	-1
chr16	20280093	20280120	216921	-	chrX	92239253	92239279	+	-1	-1
chr16	89043382	89043409	50402	-	chr10	103309367	103309392	-	-1	-1
chr16	57391645	57391672	61783	-	chr3	101983745	101983771	+	-1	-1
chr16	57391645	57391672	197026	-	chr8	16280331	16280357	-	-1	-1
chr16	57391645	57391672	245135	-	chr3	90602877	90602903	-	-1	-1
chr16	57391645	57391672	172588	-	chr10	90869644	90869670	-	-1	-1
chr16	57391645	57391672	110953	-	chr3	7817858	7817885	+	-1	-1
chr16	94972567	94972591	219279	-	chr16	94972770	94972795	+	-1	-1
chr16	13878981	13879008	50809	-	chr16	8844674	8844699	+	-1	-1
chr16	96020731	96020758	166096	-	chr16	93869995	93870020	-	-1	-1
chr16	57391632	57391659	69488	-	chrX	40460140	40460165	+	-1	-1
chr16	57391649	57391676	240121	-	chr8	16711597	16711623	+	-1	-1
chr16	96077293	96077320	1910	-	chr16	95205900	95205926	+	-1	-1
chr16	17682839	17682866	126461	-	chr2	73111740	73111766	+	-1	-1
chr16	48902560	48902587	239449	-	chr16	49629134	49629160	-	-1	-1
chr16	34728309	34728336	163040	-	chr5	25093615	25093642	-	-1	-1
chr16	64818221	64818248	128034	-	chr16	4148403	4148429	-	-1	-1
chr16	41460633	41460663	48945	-	chr12	71900166	71900192	-	-1	-1
chr16	44490198	44490225	90544	-	chr8	120006501	120006526	-	-1	-1
chr16	56707221	56707248	19172	-	chr3	88610786	88610812	-	-1	-1
chr16	17655522	17655549	123729	-	chr7	143246178	143246204	-	-1	-1
chr16	21936056	21936084	11167	-	chr18	46398436	46398461	+	-1	-1
chr16	57391602	57391629	21577	-	chr16	20771956	20771982	-	-1	-1
chr16	57391602	57391629	236003	-	chr9	38703464	38703490	-	-1	-1
chr16	57391603	57391629	202972	-	chr3	46669311	46669336	-	-1	-1
chr16	57391602	57391629	134532	-	chr11	61637432	61637459	-	-1	-1
chr16	57391602	57391629	228235	-	chr9	29750644	29750669	-	-1	-1
chr16	57391602	57391629	228835	-	chr12	57713293	57713319	-	-1	-1
chr16	57391602	57391629	2580	-	chr19	53764573	53764599	-	-1	-1
chr16	57391602	57391629	161221	-	chr14	89125609	89125635	+	-1	-1
chr16	57391602	57391629	212019	-	chr4	11672492	11672517	+	-1	-1
chr16	57391602	57391629	187733	-	chr3	109213857	109213884	+	-1	-1
chr16	57391602	57391629	124659	-	chr2	135878759	135878785	-	-1	-1
chr16	57391602	57391629	210492	-	chr1	187360593	187360619	-	-1	-1
chr16	57391602	57391629	242870	-	chr2	158535736	158535762	-	-1	-1
chr16	57391602	57391629	43472	-	chr4	138280865	138280891	-	-1	-1
chr16	57391602	57391629	164115	-	chr9	119984143	119984169	+	-1	-1
chr16	57391602	57391629	37538	-	chr2	105413181	105413207	-	-1	-1
chr16	57391602	57391629	161354	-	chr8	72414778	72414803	-	-1	-1
chr16	57391602	57391629	240126	-	chr15	17527361	17527387	-	-1	-1
chr16	57391602	57391629	241086	-	chr4	54586192	54586218	+	-1	-1
chr16	57391602	57391629	21645	-	chr2	86234248	86234274	+	-1	-1
chr16	57391601	57391629	135809	-	chr15	58179350	58179376	+	-1	-1
chr16	90282819	90282846	140481	-	chr16	90232670	90232696	-	-1	-1
chr16	13581286	13581312	7491	-	chr4	104708361	104708387	+	-1	-1
chr16	17716659	17716686	18529	-	chr6	58677461	58677487	+	-1	-1
chr16	17927745	17927772	102953	-	chr5	18068884	18068910	-	-1	-1
chr16	20283203	20283230	249803	-	chr16	20144129	20144155	+	-1	-1
chr16	48925899	48925926	126167	-	chr4	44049448	44049474	-	-1	-1
chr16	96066137	96066164	145498	-	chr16	93932785	93932811	+	-1	-1
chr16	90702251	90702279	218436	-	chr16	90702548	90702573	+	-1	-1
chr16	17858501	17858529	26211	-	chr5	50183604	50183630	+	-1	-1
chr16	44035135	44035162	249765	-	chr10	107376802	107376828	-	-1	-1
chr16	32277448	32277475	175856	-	chr16	32277925	32277951	+	-1	-1
chr16	35305870	35305897	15995	-	chr16	37480104	37480130	+	-1	-1
chr16	34609525	34609552	188534	-	chr6	72472813	72472839	+	-1	-1
chr16	95620422	95620449	130800	-	chr18	59235981	59236008	+	-1	-1
chr16	57391642	57391668	174853	-	chr2	111197823	111197849	-	-1	-1
chr16	57391642	57391668	12271	-	chr17	65775881	65775908	+	-1	-1
chr16	57391642	57391668	80123	-	chr16	97678459	97678485	+	-1	-1
chr16	57391641	57391668	215279	-	chr18	14150077	14150103	+	-1	-1
chr16	57391641	57391668	72285	-	chr1	97065034	97065059	-	-1	-1
chr16	57391641	57391668	243428	-	chr11	20229838	20229864	-	-1	-1
chr16	57391641	57391668	248513	-	chr7	70996270	70996296	-	-1	-1
chr16	57391641	57391668	171252	-	chr11	98996040	98996066	-	-1	-1
chr16	57391641	57391668	198310	-	chr13	8020572	8020598	-	-1	-1
chr16	57391641	57391668	230313	-	chr9	102417170	102417196	-	-1	-1
chr16	57391641	57391668	97070	-	chr4	90438217	90438243	-	-1	-1
chr16	57391641	57391668	207236	-	chr4	84756236	84756262	+	-1	-1
chr16	57391641	57391668	59664	-	chr2	47516798	47516824	-	-1	-1
chr16	57391641	57391668	5913	-	chr3	70390906	70390932	+	-1	-1
chr16	57391641	57391668	35963	-	chr3	88092218	88092245	+	-1	-1
chr16	57391641	57391668	82768	-	chr9	45117771	45117797	-	-1	-1
chr16	57391641	57391668	192588	-	chrX	62018067	62018093	-	-1	-1
chr16	57391641	57391668	123855	-	chr13	59989315	59989341	+	-1	-1
chr16	57391641	57391668	141502	-	chr11	88934195	88934221	-	-1	-1
chr16	57391641	57391668	23714	-	chr13	109182575	109182600	+	-1	-1
chr16	57391641	57391668	113473	-	chr11	71164344	71164370	+	-1	-1
chr16	57391641	57391668	23401	-	chr5	128492105	128492131	+	-1	-1
chr16	57391641	57391668	202719	-	chr9	15574363	15574389	-	-1	-1
chr16	57391641	57391668	25180	-	chr8	49308328	49308354	-	-1	-1
chr16	57391641	57391668	186088	-	chr18	78164825	78164850	+	-1	-1
chr16	57391641	57391668	40703	-	chr19	12713278	12713305	-	-1	-1
chr16	57391641	57391668	99323	-	chr3	54352747	54352773	-	-1	-1
chr16	57391641	57391668	178018	-	chr17	39848578	39848604	-	-1	-1
chr16	57391641	57391668	15994	-	chr8	64816834	64816860	-	-1	-1
chr16	57391641	57391668	106296	-	chr15	79830595	79830622	+	-1	-1
chr16	57391641	57391668	76175	-	chr19	55261024	55261050	+	-1	-1
chr16	57391641	57391668	83432	-	chr15	99596587	99596612	-	-1	-1
chr16	57391641	57391668	168299	-	chr15	90497238	90497264	+	-1	-1
chr16	57391641	57391668	104180	-	chr14	118466081	118466107	+	-1	-1
chr16	57391641	57391668	194093	-	chr4	40753325	40753350	-	-1	-1
chr16	57391641	57391668	140969	-	chr6	103238490	103238515	+	-1	-1
chr16	57391641	57391668	224307	-	chr6	104538653	104538679	+	-1	-1
chr16	57391641	57391668	205143	-	chr12	28667582	28667608	+	-1	-1
chr16	57391641	57391668	111751	-	chr17	67297654	67297680	-	-1	-1
chr16	57391641	57391668	188130	-	chr1	156506435	156506461	+	-1	-1
chr16	57391641	57391668	189259	-	chr9	19228007	19228033	-	-1	-1
chr16	57391641	57391668	70845	-	chr10	78178652	78178679	-	-1	-1
chr16	57391641	57391668	138278	-	chr16	38795164	38795190	-	-1	-1
chr16	57391641	57391668	70720	-	chr17	30043363	30043394	+	-1	-1
chr16	57391641	57391668	214451	-	chr1	123447090	123447116	-	-1	-1
chr16	57391641	57391668	186556	-	chr8	39053724	39053749	+	-1	-1
chr16	57391641	57391668	201319	-	chr16	27090736	27090762	+	-1	-1
chr16	57391641	57391668	217144	-	chr7	5902189	5902214	-	-1	-1
chr16	57391641	57391668	204147	-	chr8	13938585	13938610	-	-1	-1
chr16	57391641	57391668	63576	-	chr7	70808645	70808671	-	-1	-1
chr16	57391641	57391668	158023	-	chr13	32183804	32183829	+	-1	-1
chr16	57391641	57391668	148167	-	chr16	54031165	54031191	-	-1	-1
chr16	57391641	57391668	197093	-	chr12	65516272	65516297	+	-1	-1
chr16	57391641	57391668	86955	-	chr14	15479703	15479728	-	-1	-1
chr16	57391641	57391668	124404	-	chr5	121843356	121843382	-	-1	-1
chr16	57391641	57391668	139017	-	chr17	14925476	14925502	-	-1	-1
chr16	57391641	57391668	150524	-	chr8	34489713	34489739	+	-1	-1
chr16	57391641	57391668	230847	-	chr11	83496368	83496393	-	-1	-1
chr16	57391641	57391668	158010	-	chr19	18943243	18943269	-	-1	-1
chr16	57391641	57391668	17465	-	chr7	117776269	117776294	+	-1	-1
chr16	57391641	57391668	105437	-	chr11	23413643	23413669	+	-1	-1
chr16	57391646	57391668	223696	-	chr3	50884402	50884427	+	-1	-1
chr16	57391641	57391668	46173	-	chr13	21385891	21385917	-	-1	-1
chr16	57391641	57391668	152121	-	chr15	4381312	4381338	-	-1	-1
chr16	57391641	57391668	82546	-	chrX	103572455	103572481	-	-1	-1
chr16	57391641	57391668	59044	-	chr13	64981471	64981496	-	-1	-1
chr16	57391640	57391668	5162	-	chr1	81895544	81895570	+	-1	-1
chr16	57391640	57391668	243337	-	chr4	126098130	126098155	-	-1	-1
chr16	57391640	57391668	42827	-	chr5	105716938	105716963	+	-1	-1
chr16	57391641	57391668	204184	-	chr12	99175666	99175692	-	-1	-1
chr16	96002316	96002343	63174	-	chrX	167150570	167150595	-	-1	-1
chr16	91636688	91636715	139221	-	chr16	64796029	64796055	-	-1	-1
chr16	36062767	36062794	114088	-	chr10	34470519	34470545	-	-1	-1
chr16	38544279	38544306	92528	-	chr5	33256252	33256277	-	-1	-1
chr16	98059780	98059807	52892	-	chr16	98043956	98043981	-	-1	-1
chr16	96328122	96328148	44993	-	chr8	124338870	124338896	-	-1	-1
chr16	92427217	92427244	247621	-	chr16	89484623	89484648	+	-1	-1
chr16	89943629	89943655	66300	-	chr16	89837618	89837644	+	-1	-1
chr16	57391643	57391665	229992	-	chr2	43894764	43894790	-	-1	-1
chr16	57391640	57391665	67754	-	chr2	7888798	7888824	+	-1	-1
chr16	57391638	57391665	177572	-	chr15	44348444	44348470	-	-1	-1
chr16	57391638	57391665	83000	-	chr11	4744283	4744309	+	-1	-1
chr16	57391637	57391665	215378	-	chr2	43398161	43398186	-	-1	-1
chr16	97142602	97142629	218290	-	chr16	96145216	96145242	+	-1	-1
chr16	31174881	31174905	31219	-	chr16	31273364	31273387	-	-1	-1
chr16	90051433	90051460	87158	-	chr16	85131885	85131910	+	-1	-1
chr16	96052444	96052471	213058	-	chr8	83050653	83050679	+	-1	-1
chr16	33357353	33357379	226586	-	chr3	63899384	63899410	+	-1	-1
chr16	97762510	97762537	79594	-	chr15	11215811	11215837	-	-1	-1
chr16	37296155	37296181	107	-	chr9	78428121	78428147	+	-1	-1
chr16	95985715	95985742	211903	-	chr14	120564378	120564404	+	-1	-1
chr16	43784404	43784431	144260	-	chr3	18172110	18172136	+	-1	-1
chr16	57598202	57598229	190885	-	chr16	77427113	77427139	-	-1	-1
chr16	97948815	97948842	183452	-	chr16	97516569	97516595	+	-1	-1
chr16	91637958	91637985	144265	-	chr16	62507518	62507543	+	-1	-1
chr16	96043832	96043859	245313	-	chr1	4222174	4222199	-	-1	-1
chr16	4770775	4770802	57939	-	chr16	4145019	4145046	+	-1	-1
chr16	96038551	96038577	127088	-	chr16	13127687	13127713	+	-1	-1
chr16	16752277	16752304	240044	-	chr16	16752542	16752570	+	-1	-1
chr16	30565628	30565655	9419	-	chr15	97039379	97039406	-	-1	-1
chr16	35340562	35340589	164654	-	chr17	29846862	29846888	-	-1	-1
chr16	57391643	57391670	162531	-	chr10	68423683	68423709	-	-1	-1
chr16	57391643	57391670	199726	-	chr3	142130031	142130057	-	-1	-1
chr16	57391643	57391670	96054	-	chr5	34762531	34762556	-	-1	-1
chr16	57391643	57391670	113921	-	chr19	14039687	14039713	-	-1	-1
chr16	57391643	57391670	229528	-	chr19	31403317	31403342	-	-1	-1
chr16	57391643	57391670	175467	-	chr4	109985035	109985061	-	-1	-1
chr16	18288648	18288675	245435	-	chr8	12736874	12736900	+	-1	-1
chr16	35725946	35725973	108353	-	chr2	156084619	156084645	+	-1	-1
chr16	18282622	18282649	155671	-	chr16	17793892	17793918	-	-1	-1
chr16	4184182	4184209	82045	-	chr16	4911016	4911042	+	-1	-1
chr16	96052229	96052255	117017	-	chr13	58669287	58669313	+	-1	-1
chr16	8604033	8604057	132293	-	chr5	99661816	99661841	+	-1	-1
chr16	57391512	57391545	120602	-	chr4	132104530	132104556	+	-1	-1
chr16	94507046	94507073	182354	-	chr4	120975426	120975451	+	-1	-1
chr16	35408928	35408955	132005	-	chr16	35400199	35400225	-	-1	-1
chr16	57391509	57391542	210598	-	chr9	64354880	64354905	+	-1	-1
chr16	11237219	11237245	140910	-	chr8	75549893	75549919	-	-1	-1
chr16	18252815	18252842	42022	-	chrX	66757625	66757650	-	-1	-1
chr16	45742638	45742665	193257	-	chr9	69375722	69375748	+	-1	-1
chr16	92442997	92443025	37322	-	chr16	93171707	93171733	+	-1	-1
chr16	97563337	97563363	168273	-	chr15	82571288	82571314	+	-1	-1
chr16	38319450	38319476	87564	-	chr8	71381735	71381761	+	-1	-1
chr16	45734196	45734223	108810	-	chr18	70526932	70526958	-	-1	-1
chr16	62552576	62552603	83365	-	chr16	92412748	92412774	-	-1	-1
chr16	17863397	17863425	157292	-	chr1	164504805	164504831	-	-1	-1
chr16	96079596	96079623	215672	-	chr19	58035614	58035639	+	-1	-1
chr16	64783083	64783111	230417	-	chr13	43500827	43500853	+	-1	-1
chr16	48819623	48819650	71382	-	chr14	68672189	68672216	-	-1	-1
chr16	91158884	91158910	18322	-	chr14	33090711	33090738	-	-1	-1
chr16	4172192	4172219	107734	-	chr9	53855480	53855505	+	-1	-1
chr16	43885302	43885328	104248	-	chr16	8479354	8479379	+	-1	-1
chr16	13828514	13828540	68035	-	chr5	141852733	141852758	+	-1	-1
chr16	97697797	97697823	166693	-	chr4	95341420	95341446	+	-1	-1
chr16	96080432	96080458	249703	-	chr9	7259603	7259629	+	-1	-1
chr16	92622535	92622561	199833	-	chr16	91492796	91492823	-	-1	-1
chr16	35349592	35349619	114992	-	chr16	35442003	35442029	+	-1	-1
chr16	13571187	13571213	193555	-	chr9	61286323	61286349	-	-1	-1
chr16	32235155	32235182	114441	-	chr16	31847485	31847511	+	-1	-1
chr16	33951064	33951091	237389	-	chr19	9977734	9977760	+	-1	-1
chr16	62764644	62764671	112617	-	chr2	89142460	89142486	-	-1	-1
chr16	38547581	38547601	182350	-	chr16	79295853	79295879	+	-1	-1
chr16	90281654	90281682	78400	-	chr14	33052089	33052116	+	-1	-1
chr16	96033608	96033636	162852	-	chr5	77121686	77121713	+	-1	-1
chr16	57391645	57391671	136073	-	chr8	53515975	53516001	-	-1	-1
chr16	43870945	43870970	214160	-	chr6	40032938	40032964	+	-1	-1
chr16	64829665	64829692	103017	-	chr17	33352185	33352212	+	-1	-1
chr16	16488678	16488705	122008	-	chr3	135239507	135239533	+	-1	-1
chr16	57391510	57391536	131163	-	chr3	31853301	31853327	-	-1	-1
chr16	57391510	57391536	51435	-	chr19	11146782	11146808	+	-1	-1
chr16	57391510	57391536	5297	-	chr4	86244277	86244303	-	-1	-1
chr16	57391510	57391536	85582	-	chr11	80001011	80001037	+	-1	-1
chr16	57391510	57391536	177110	-	chr19	53921285	53921311	+	-1	-1
chr16	57391510	57391536	175303	-	chr12	11119395	11119421	-	-1	-1
chr16	57391512	57391536	39115	-	chr3	51874798	51874823	-	-1	-1
chr16	57391510	57391536	19157	-	chr11	58145519	58145546	-	-1	-1
chr16	57391510	57391536	41756	-	chr9	64971431	64971457	+	-1	-1
chr16	57391510	57391536	100944	-	chr12	7556890	7556916	-	-1	-1
chr16	57391510	57391536	116929	-	chr7	58154597	58154623	-	-1	-1
chr16	57391510	57391536	194155	-	chr5	87999119	87999145	+	-1	-1
chr16	57391510	57391536	236707	-	chr2	69682087	69682114	+	-1	-1
chr16	57391510	57391536	199303	-	chr2	15681407	15681433	+	-1	-1
chr16	57391510	57391536	54487	-	chr16	3856881	3856906	-	-1	-1
chr16	57391510	57391536	108926	-	chr10	68606689	68606715	-	-1	-1
chr16	57391510	57391536	38804	-	chr16	14967319	14967345	-	-1	-1
chr16	57391510	57391536	93932	-	chr13	10742380	10742405	-	-1	-1
chr16	57391510	57391536	175397	-	chr8	53372768	53372793	-	-1	-1
chr16	57391510	57391536	233847	-	chr14	9971316	9971342	-	-1	-1
chr16	57391510	57391536	223785	-	chr18	44619267	44619292	-	-1	-1
chr16	57391510	57391536	76340	-	chr14	111320689	111320715	-	-1	-1
chr16	57391509	57391536	59359	-	chr18	47819832	47819858	+	-1	-1
chr16	57391509	57391536	101304	-	chr6	31368554	31368580	-	-1	-1
chr16	57391509	57391536	200618	-	chr11	48128785	48128811	-	-1	-1
chr16	57391509	57391536	177686	-	chr5	92273576	92273602	-	-1	-1
chr16	57391509	57391536	117582	-	chr6	58644355	58644382	-	-1	-1
chr16	57391509	57391536	182474	-	chr3	81566411	81566437	-	-1	-1
chr16	57391509	57391536	95764	-	chr17	47066919	47066946	+	-1	-1
chr16	57391509	57391536	196385	-	chr17	81120830	81120857	+	-1	-1
chr16	57391509	57391536	156589	-	chr4	16657046	16657073	-	-1	-1
chr16	57391509	57391536	194692	-	chr5	70362124	70362150	-	-1	-1
chr16	57391509	57391536	213129	-	chr12	42911613	42911639	+	-1	-1
chr16	57391509	57391536	176563	-	chr14	66176118	66176144	+	-1	-1
chr16	57391509	57391536	57445	-	chr1	96055169	96055196	+	-1	-1
chr16	57391509	57391536	164886	-	chr7	43617966	43617992	+	-1	-1
chr16	57391509	57391536	112888	-	chr11	119771005	119771031	-	-1	-1
chr16	57391509	57391536	107553	-	chr16	9573362	9573388	+	-1	-1
chr16	57391509	57391536	42143	-	chr16	21798465	21798491	-	-1	-1
chr16	57391509	57391536	13736	-	chr19	17895282	17895308	-	-1	-1
